matchResult,redCards,yellowCards,possession,shootTotal,goalTotal,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,passTry,passRate,shortPassSuccess,shortpassRate,longpassSuccess,longpassRate,tackleTry,tackleSuccess,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
1,0,0,55,4,2,3,1,1,1,106,0.943396226,77,0.987179487,1,0.25,5,5,2,0,3,0,0
3,0,0,56,3,1,3,1,0,0,117,0.965811966,83,0.988095238,1,0.5,3,3,0,0,3,0,0
1,0,0,43,1,1,1,1,0,0,98,0.908163265,67,0.917808219,3,0.75,11,10,0,0,1,0,0
0,0,0,53,5,2,4,2,1,0,99,0.95959596,70,0.985915493,5,0.714285714,6,5,1,0,4,0,0
0,0,0,44,1,0,1,0,0,0,78,0.897435897,48,0.96,2,0.4,6,6,1,0,0,0,0
1,0,2,41,1,0,0,0,1,0,81,0.901234568,56,0.965517241,0,0,15,12,1,0,0,0,0
0,0,0,49,4,1,2,1,2,0,101,0.871287129,62,0.96875,3,0.333333333,14,10,3,0,3,0,0
3,0,0,52,5,4,4,3,1,1,108,0.935185185,68,0.931506849,2,1,7,6,0,0,5,0,0
1,0,1,62,7,1,5,1,2,0,124,0.959677419,89,0.988888889,1,0.25,6,5,3,0,4,0,0
0,0,0,49,2,1,1,0,1,1,105,0.857142857,60,1,4,0.285714286,7,4,2,0,2,0,0
0,0,0,50,5,2,4,2,1,0,118,0.957627119,80,0.987654321,2,0.4,10,7,2,0,4,0,0
1,1,0,54,2,1,2,1,0,0,96,0.9375,67,0.930555556,2,1,7,7,0,0,1,0,0
0,0,0,47,3,2,0,0,3,2,85,0.929411765,58,0.966666667,3,0.5,11,7,1,0,3,0,0
3,0,0,47,5,2,4,2,1,0,80,0.925,59,0.967213115,2,0.4,11,10,1,0,4,0,0
1,0,0,46,3,0,2,0,1,0,95,0.884210526,59,0.983333333,1,0.25,10,7,2,0,2,0,0
3,0,0,48,5,3,4,2,1,1,90,0.933333333,61,1,2,0.4,7,5,1,0,5,0,0
0,0,0,49,1,0,1,0,0,0,92,0.880434783,63,0.984375,0,0,14,9,1,0,1,0,0
0,0,0,54,1,0,1,0,0,0,104,0.923076923,76,0.974358974,0,0,11,10,0,0,1,0,0
0,0,0,54,1,0,1,0,0,0,121,0.933884298,88,0.977777778,1,0.166666667,8,6,0,0,0,0,0
3,0,0,52,5,2,3,1,2,1,107,0.934579439,71,0.986111111,4,0.571428571,7,6,1,0,4,0,0
1,0,0,46,4,1,1,0,3,1,72,0.930555556,38,0.95,4,0.666666667,12,11,2,0,2,0,0
0,0,0,49,1,0,1,0,0,0,118,0.949152542,93,0.978947368,1,0.333333333,8,6,1,0,1,0,0
1,0,0,53,7,2,7,2,0,0,108,0.944444444,72,0.98630137,1,0.25,9,8,3,0,5,0,0
1,0,0,51,5,2,4,2,1,0,89,0.93258427,60,0.967741935,1,0.25,9,6,3,0,5,0,0
3,0,0,53,8,2,7,2,1,0,108,0.925925926,79,0.9875,2,0.333333333,12,10,2,0,6,0,0
3,0,0,58,7,3,6,3,1,0,118,0.915254237,84,0.954545455,3,0.5,14,7,3,0,6,0,0
3,0,1,52,5,2,3,1,2,1,105,0.952380952,71,1,5,0.714285714,12,9,2,0,4,0,0
3,0,0,48,5,4,4,3,1,1,90,0.955555556,61,0.983870968,2,1,9,7,0,0,4,0,0
0,0,0,45,3,0,2,0,1,0,75,0.893333333,49,0.98,0,0,14,10,1,0,1,0,0
3,0,0,57,3,1,1,0,1,0,130,0.923076923,92,1,2,0.333333333,6,5,1,1,2,1,0
1,0,2,54,1,1,1,1,0,0,110,0.918181818,65,0.915492958,4,0.666666667,9,6,0,0,1,0,0
3,0,0,47,2,2,2,2,0,0,75,0.88,42,0.954545455,1,0.333333333,7,5,0,0,2,0,0
0,0,0,46,2,1,1,0,1,1,93,0.935483871,62,0.96875,0,0,15,12,0,0,2,0,0
1,0,0,42,2,2,1,1,1,1,82,0.902439024,56,0.933333333,2,0.5,14,11,0,0,2,0,0
3,0,0,53,5,3,4,2,1,1,107,0.925233645,78,0.987341772,1,0.2,5,4,1,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,44,7,3,5,2,2,1,72,0.847222222,44,0.956521739,3,0.428571429,13,8,2,0,4,0,0
1,0,0,57,3,1,2,0,1,1,119,0.932773109,87,0.97752809,2,0.4,9,6,1,0,3,0,0
1,0,0,57,4,1,4,1,0,0,125,0.968,98,0.98989899,2,0.5,9,8,2,0,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,51,3,1,2,0,1,1,96,0.9375,59,0.951612903,1,0.333333333,4,4,2,0,2,0,0
3,0,0,57,7,0,4,0,3,0,161,0.931677019,120,0.975609756,3,0.3,9,8,2,0,5,0,0
0,0,0,46,3,1,3,1,0,0,131,0.900763359,87,0.966666667,3,0.333333333,17,12,1,0,2,0,0
3,0,1,50,4,4,3,3,1,1,100,0.93,63,1,2,0.5,13,7,0,0,4,0,0
0,0,0,50,2,0,1,0,1,0,100,0.93,67,0.985294118,5,0.625,7,7,1,0,1,0,0
3,0,0,48,4,2,2,1,2,1,130,0.907692308,87,0.935483871,3,0.428571429,9,5,1,0,3,0,0
3,0,0,54,6,2,3,2,3,0,122,0.967213115,94,0.979166667,2,0.666666667,9,7,1,0,5,0,0
3,0,1,48,3,2,1,1,2,1,102,0.960784314,71,0.986111111,1,0.5,16,12,0,0,2,0,0
0,0,0,47,1,0,1,0,0,0,90,0.933333333,62,0.953846154,3,0.75,10,7,0,0,1,0,0
0,0,0,45,3,1,2,1,1,0,87,0.91954023,64,0.984615385,0,0,8,8,3,0,2,0,1
0,0,0,46,3,2,3,2,0,0,129,0.914728682,95,0.989583333,4,0.363636364,17,11,0,0,2,0,0
3,0,0,48,5,3,3,1,1,1,99,0.949494949,64,0.96969697,0,0,9,9,1,1,4,1,0
0,0,0,51,2,0,2,0,0,0,97,0.865979381,63,0.969230769,2,0.2,7,6,0,0,1,0,0
3,0,0,52,6,3,5,3,1,0,110,0.872727273,62,0.898550725,4,0.571428571,7,7,2,0,4,0,0
3,0,0,57,4,2,2,1,2,1,112,0.946428571,84,0.988235294,0,0,6,6,0,0,4,0,0
3,0,0,45,7,2,5,2,2,0,88,0.965909091,58,0.966666667,2,0.666666667,9,9,3,0,4,0,0
0,0,0,53,0,0,0,0,0,0,107,0.943925234,83,0.988095238,0,0,11,10,0,0,0,0,0
0,0,0,44,1,1,0,0,1,1,96,0.927083333,63,0.969230769,2,0.4,9,8,0,0,1,0,0
3,0,1,45,4,1,4,1,0,0,116,0.922413793,83,0.976470588,1,0.5,16,12,0,0,2,0,0
0,0,0,56,4,0,3,0,1,0,124,0.919354839,80,0.975609756,3,0.333333333,6,4,2,0,2,0,0
3,0,0,53,5,2,2,0,3,2,97,0.865979381,61,0.983870968,0,0,16,11,3,0,2,0,0
3,0,0,46,5,4,4,3,1,1,95,0.936842105,64,1,0,0,7,3,2,0,5,0,0
0,0,0,59,7,0,2,0,5,0,109,0.917431193,73,1,5,0.5,11,9,3,0,6,0,0
3,0,0,40,4,3,3,3,0,0,73,0.890410959,42,1,2,0.5,11,8,0,0,3,0,0
3,0,1,51,2,2,0,2,0,0,96,0.979166667,73,0.986486486,0,0,8,5,0,0,2,0,0
0,0,0,49,3,1,2,1,1,0,79,0.911392405,47,0.979166667,0,0,5,3,0,0,1,0,0
0,0,0,51,4,2,1,1,3,1,143,0.909090909,103,0.936363636,3,0.375,6,5,2,0,3,0,0
0,0,0,56,6,0,6,0,0,0,128,0.9453125,97,0.97,3,0.5,6,4,0,0,2,0,0
0,0,0,43,3,0,3,0,0,0,72,0.930555556,51,0.962264151,1,0.5,9,7,0,0,0,0,0
3,0,0,47,5,2,5,2,0,0,92,0.967391304,63,0.984375,4,0.8,7,4,1,0,3,0,0
0,0,0,50,3,2,2,2,1,0,135,0.940740741,95,0.989583333,1,0.333333333,18,14,2,0,3,0,0
0,0,0,56,5,2,5,2,0,0,163,0.963190184,113,0.982608696,2,1,14,8,0,0,4,0,0
0,0,0,51,1,0,1,0,0,0,100,0.87,75,0.974025974,1,0.142857143,9,6,3,0,1,0,0
0,0,0,46,5,1,5,1,0,0,86,0.906976744,62,1,4,0.363636364,14,13,1,0,3,0,0
3,0,0,62,8,2,8,2,0,0,131,0.923664122,94,0.989473684,1,0.166666667,7,6,3,0,7,0,0
0,0,0,58,2,0,0,0,2,0,121,0.94214876,80,0.975609756,1,0.5,9,9,0,0,1,0,0
3,0,0,51,5,4,4,3,0,0,101,0.940594059,65,0.984848485,1,0.25,6,4,1,1,4,1,0
0,0,1,50,5,2,5,2,0,0,136,0.904411765,85,0.977011494,3,0.375,16,11,3,0,2,0,0
0,0,0,50,6,0,5,0,1,0,103,0.912621359,74,0.973684211,3,0.333333333,10,7,1,0,3,0,0
3,0,0,56,7,2,5,2,2,0,115,0.895652174,77,0.9625,3,0.333333333,11,9,3,0,3,0,0
0,0,0,48,2,0,2,0,0,0,86,0.941860465,58,0.983050847,4,0.571428571,11,9,0,0,0,0,0
3,0,0,56,5,1,5,1,0,0,113,0.946902655,77,0.987179487,5,0.555555556,10,8,3,0,2,0,0
3,0,1,49,7,3,5,3,2,0,114,0.938596491,82,0.987951807,0,0,7,6,2,0,6,0,0
0,0,0,51,5,1,4,1,1,0,97,0.907216495,68,0.971428571,1,0.25,8,6,0,0,4,0,0
0,0,0,44,5,2,3,1,2,1,83,0.939759036,57,0.982758621,2,0.5,11,9,1,0,4,0,0
0,0,0,55,2,1,1,0,1,1,148,0.932432432,106,0.990654206,0,0,10,7,1,0,1,0,0
1,0,0,50,4,2,4,2,0,0,83,0.963855422,54,1,0,0,9,6,1,0,4,0,0
0,0,0,45,2,0,2,0,0,0,74,0.891891892,54,0.964285714,1,0.166666667,18,15,1,0,2,0,0
0,0,0,51,7,1,7,1,0,0,124,0.951612903,92,0.978723404,0,0,11,10,2,0,5,0,0
1,0,0,51,6,2,3,1,3,1,106,0.905660377,75,0.974025974,1,0.2,11,6,2,0,4,0,0
0,1,0,51,7,2,5,2,2,0,136,0.882352941,97,0.97,1,0.111111111,15,11,4,0,7,0,0
3,0,0,55,6,3,5,2,1,1,101,0.920792079,65,0.970149254,3,0.375,9,9,5,0,6,0,1
1,0,0,48,4,1,3,1,1,0,116,0.922413793,80,0.952380952,3,0.6,10,8,2,0,1,0,0
3,0,0,53,6,1,5,1,1,0,88,0.920454545,59,1,1,0.333333333,12,9,3,0,3,0,0
3,0,0,38,7,1,5,1,2,0,100,0.87,71,0.946666667,0,0,11,9,2,0,5,0,0
0,0,0,51,5,0,4,0,1,0,91,0.912087912,59,1,2,0.222222222,13,11,4,0,2,0,0
3,0,0,52,6,2,5,2,1,0,109,0.899082569,77,0.950617284,1,0.2,11,7,2,0,5,0,0
3,0,0,49,7,2,4,2,3,0,97,0.917525773,66,0.942857143,2,0.666666667,10,7,0,0,5,0,0
1,0,0,49,3,1,3,1,0,0,91,0.923076923,56,0.949152542,2,0.666666667,12,10,1,0,3,0,0
0,0,0,46,7,0,6,0,1,0,74,0.918918919,53,1,3,0.375,8,5,2,0,5,0,0
0,0,0,52,0,0,0,0,0,0,102,0.931372549,75,0.961538462,1,0.2,14,12,0,0,0,0,0
0,0,1,49,4,1,2,1,2,0,94,0.925531915,63,0.940298507,6,0.857142857,11,7,0,0,3,0,0
0,0,0,53,10,2,9,2,1,0,149,0.953020134,114,0.991304348,1,0.2,14,9,1,0,7,0,0
3,0,0,50,3,2,3,2,0,0,102,0.970588235,69,0.971830986,2,1,5,5,0,0,2,0,0
0,0,1,48,6,1,3,1,3,0,111,0.918918919,83,0.943181818,1,1,12,8,0,0,4,0,0
0,0,0,52,6,2,1,1,4,1,145,0.924137931,102,0.962264151,3,0.75,7,6,2,0,2,0,0
3,0,0,56,8,4,7,3,1,1,125,0.928,91,0.968085106,4,0.5,5,5,2,0,6,0,0
3,0,0,49,2,2,0,0,2,2,93,0.913978495,68,0.971428571,1,0.333333333,10,7,0,0,2,0,0
3,0,0,43,5,3,4,3,1,0,68,0.897058824,35,0.945945946,2,0.666666667,7,5,0,0,4,0,0
0,0,0,49,0,0,0,0,0,0,104,0.942307692,73,0.973333333,1,0.333333333,10,6,0,0,0,0,0
0,0,0,45,5,1,5,1,0,0,116,0.905172414,77,0.9625,2,0.285714286,15,11,3,0,4,0,0
0,0,1,51,7,1,5,1,2,0,141,0.929078014,95,0.979381443,3,0.333333333,7,3,5,0,7,0,0
0,0,1,49,2,0,1,0,1,0,102,0.941176471,71,1,3,0.6,12,9,1,0,2,0,0
3,0,0,51,7,4,4,3,3,1,91,0.934065934,65,0.984848485,2,0.285714286,8,4,1,0,6,0,0
0,0,1,47,2,1,2,1,0,0,87,0.977011494,60,1,2,0.666666667,15,10,0,0,2,0,0
1,0,0,48,5,1,3,1,2,0,85,0.905882353,56,0.98245614,3,0.333333333,10,8,1,0,4,0,0
3,0,1,50,6,2,3,1,3,1,103,0.932038835,68,1,1,0.2,8,6,3,0,3,0,0
0,0,0,55,4,1,4,1,0,0,155,0.941935484,118,1,3,0.333333333,9,8,3,0,2,0,0
1,0,0,48,0,0,0,0,0,0,96,0.947916667,68,0.985507246,0,0,8,5,0,0,0,0,0
0,0,0,44,0,0,0,0,0,0,94,0.904255319,63,0.984375,1,0.25,12,7,1,0,0,0,0
0,0,0,56,3,2,1,1,2,1,120,0.95,88,0.988764045,0,0,6,4,1,0,2,0,0
3,0,0,54,7,2,5,1,2,1,105,0.933333333,69,1,2,0.4,5,5,3,0,3,0,0
0,0,0,51,5,2,3,2,1,0,107,0.887850467,78,0.962962963,1,0.25,11,10,2,0,5,0,0
3,0,1,50,8,1,4,0,4,1,103,0.951456311,70,0.985915493,1,0.25,13,11,1,0,3,0,0
0,0,0,43,6,1,6,1,0,0,68,0.867647059,41,0.953488372,1,0.333333333,9,7,1,0,2,0,1
0,0,0,46,5,1,4,0,0,0,83,0.927710843,56,0.965517241,3,0.75,5,3,1,1,4,1,0
0,0,0,41,3,0,3,0,0,0,79,0.873417722,52,0.981132075,0,0,9,8,2,0,2,0,0
3,0,0,50,3,1,2,1,1,0,105,0.895238095,70,0.945945946,1,0.333333333,9,5,1,0,1,0,0
0,0,0,43,3,0,3,0,0,0,82,0.890243902,57,0.982758621,3,0.333333333,9,8,4,0,2,0,0
0,0,0,62,4,0,4,0,0,0,146,0.965753425,118,0.991596639,2,0.4,4,2,1,0,4,0,0
3,0,0,52,3,2,2,1,1,1,110,0.963636364,85,0.988372093,1,0.333333333,12,11,0,0,2,0,0
3,0,0,48,7,3,6,3,1,0,104,0.923076923,66,0.970588235,0,0,5,3,4,0,7,0,0
3,0,0,49,2,1,1,0,1,1,88,0.909090909,65,0.970149254,3,0.375,10,7,0,0,1,0,0
0,0,0,49,10,2,5,1,5,1,138,0.920289855,98,0.98,5,0.5,11,7,4,0,6,0,0
0,0,1,54,3,0,2,0,1,0,109,0.926605505,70,0.972222222,5,0.714285714,12,9,2,0,1,0,0
3,0,0,50,6,2,3,1,2,0,141,0.936170213,102,0.971428571,1,0.5,23,20,0,1,4,1,0
0,0,0,51,6,1,6,1,0,0,134,0.955223881,89,0.988888889,3,0.5,10,9,2,0,3,0,0
0,0,1,50,3,1,3,1,0,0,95,0.905263158,66,0.985074627,3,0.6,10,7,1,0,3,0,0
0,0,1,40,1,0,1,0,0,0,78,0.923076923,59,0.967213115,1,0.333333333,8,3,2,0,0,0,0
3,0,0,47,6,2,5,2,1,0,88,0.909090909,57,0.966101695,0,0,6,5,1,0,4,0,0
0,0,0,48,3,0,3,0,0,0,85,0.894117647,56,0.98245614,1,0.2,10,8,2,0,3,0,0
0,0,0,43,2,1,2,1,0,0,72,0.944444444,43,0.934782609,1,0.5,6,4,0,0,1,0,0
3,0,0,50,3,3,3,3,0,0,99,0.929292929,71,1,0,0,8,5,0,0,3,0,0
0,0,0,51,5,0,5,0,0,0,94,0.925531915,62,0.984126984,2,0.4,7,5,0,0,1,0,0
3,0,0,47,4,3,2,3,0,0,87,0.908045977,65,0.955882353,0,0,10,8,0,0,3,0,0
3,0,0,55,4,2,3,2,1,0,106,0.943396226,73,0.960526316,2,0.5,8,5,2,0,3,0,0
0,0,0,58,4,0,2,0,2,0,124,0.935483871,85,0.977011494,1,0.2,9,7,1,0,1,0,0
3,0,0,58,4,1,4,1,0,0,108,0.935185185,80,1,2,0.5,7,6,0,0,3,0,0
3,0,0,52,7,3,4,2,2,1,142,0.915492958,94,0.979166667,4,0.444444444,14,9,2,0,6,0,0
0,0,0,53,3,1,2,1,1,0,99,0.96969697,69,1,3,0.75,6,5,1,0,1,0,0
3,0,0,52,6,3,5,3,1,0,110,0.872727273,62,0.898550725,4,0.571428571,7,7,2,0,4,0,0
0,0,0,55,6,2,2,0,4,2,169,0.940828402,121,0.96031746,2,0.666666667,8,7,0,0,4,0,0
0,0,1,53,0,0,0,0,0,0,116,0.939655172,82,0.964705882,1,0.333333333,10,7,1,0,0,0,0
3,0,0,52,7,2,7,2,0,0,103,0.912621359,71,0.959459459,2,0.333333333,12,11,2,0,4,0,0
0,0,0,53,7,1,6,1,1,0,97,0.958762887,69,0.971830986,3,0.6,8,7,2,0,3,0,0
3,0,0,52,6,2,6,2,0,0,148,0.952702703,107,0.981651376,3,0.428571429,22,18,2,0,5,0,0
0,0,0,57,10,2,5,0,5,2,146,0.924657534,97,0.989795918,4,0.333333333,13,10,4,0,7,0,0
3,0,0,49,5,3,4,3,1,0,96,0.895833333,57,0.93442623,3,0.6,16,9,0,0,4,0,0
3,0,0,50,8,2,5,1,3,1,147,0.897959184,103,0.980952381,2,0.285714286,12,8,2,0,5,0,0
0,0,0,45,5,1,3,1,2,0,92,0.869565217,61,0.953125,0,0,9,6,2,0,3,0,1
1,0,0,53,4,0,4,0,0,0,112,0.955357143,83,0.988095238,3,0.75,12,6,2,0,4,0,0
3,0,0,51,5,2,5,2,0,0,149,0.912751678,99,0.98019802,3,0.428571429,12,10,2,0,4,0,0
3,0,0,57,5,2,4,2,1,0,113,0.938053097,72,0.972972973,3,0.6,8,8,0,0,3,0,0
0,0,0,47,2,0,1,0,1,0,95,0.968421053,72,0.972972973,5,0.833333333,9,7,0,0,1,0,0
3,0,0,47,1,1,1,1,0,0,78,0.846153846,50,0.980392157,0,0,7,7,0,0,1,0,0
3,0,0,55,6,2,5,2,1,0,160,0.9125,116,0.983050847,1,0.2,11,9,2,0,5,0,0
3,0,0,52,11,3,8,3,3,0,130,0.923076923,91,0.978494624,4,0.5,9,6,1,0,8,0,0
0,0,0,52,1,0,0,0,1,0,101,0.96039604,71,1,1,0.333333333,12,9,0,0,0,0,0
0,0,0,55,2,0,1,0,1,0,105,0.942857143,71,1,1,0.333333333,9,8,2,0,2,0,0
0,0,0,46,3,1,3,1,0,0,98,0.928571429,65,0.942028986,1,0.333333333,9,7,0,0,2,0,0
3,0,0,51,9,4,9,4,0,0,101,0.910891089,68,0.971428571,2,0.333333333,7,6,3,0,7,0,0
0,0,0,60,3,0,2,0,1,0,138,0.934782609,113,0.974137931,2,0.5,8,8,2,0,1,0,0
3,0,0,41,2,1,1,1,1,0,75,0.933333333,51,0.980769231,1,0.333333333,10,5,0,0,1,0,0
0,0,0,48,4,1,1,0,3,1,88,0.931818182,67,0.985294118,1,0.25,13,10,0,0,3,0,0
0,0,0,53,3,1,2,1,1,0,116,0.931034483,88,0.967032967,1,0.5,12,9,0,0,1,0,0
3,0,0,50,8,3,7,3,1,0,104,0.942307692,73,0.986486486,4,0.666666667,8,2,2,0,6,0,0
3,0,0,50,7,2,4,2,3,0,102,0.941176471,72,0.972972973,1,1,9,8,1,0,6,0,0
3,0,0,49,4,2,4,2,0,0,89,0.921348315,60,1,3,0.428571429,8,5,0,0,3,0,0
3,0,0,45,4,2,3,2,1,0,86,0.895348837,55,0.964912281,1,0.166666667,14,13,4,0,3,0,0
3,0,0,56,4,2,3,1,1,1,118,0.966101695,84,0.988235294,3,1,12,10,1,0,4,0,0
3,0,0,46,6,4,5,3,1,1,121,0.933884298,93,0.958762887,1,0.333333333,15,11,1,0,5,0,0
3,0,0,51,4,2,3,2,1,0,98,0.969387755,73,1,1,0.5,3,3,1,0,2,0,0
0,0,0,49,3,1,2,1,1,0,118,0.923728814,83,0.988095238,3,0.375,12,7,2,0,2,0,0
3,0,1,56,2,2,1,1,1,1,114,0.921052632,76,0.987012987,1,0.2,5,3,3,0,2,0,0
3,0,1,41,3,2,2,1,1,1,73,0.890410959,47,1,1,0.142857143,6,3,1,0,3,0,0
0,0,0,55,0,0,0,0,0,0,104,0.913461538,76,0.974358974,2,0.5,4,4,1,0,0,0,0
0,0,0,48,2,2,2,2,0,0,88,0.965909091,69,0.985714286,2,0.666666667,14,8,0,0,2,0,0
0,0,0,47,3,0,3,0,0,0,86,0.906976744,55,0.982142857,2,0.333333333,8,5,1,0,1,0,0
3,0,0,55,8,2,6,2,2,0,165,0.921212121,120,0.96,1,0.166666667,10,7,4,0,6,0,0
0,0,0,53,3,1,3,1,0,0,147,0.925170068,105,0.981308411,1,0.25,19,13,1,0,1,0,0
3,0,0,47,3,3,2,2,0,0,88,0.943181818,67,0.985294118,0,0,7,5,0,1,3,1,0
3,0,0,50,4,1,3,1,0,0,97,0.93814433,70,0.972222222,0,0,12,10,1,1,4,0,0
0,0,1,53,2,0,2,0,0,0,104,0.894230769,69,0.932432432,3,0.375,9,8,2,0,0,0,0
0,0,0,57,4,1,2,0,2,1,114,0.956140351,81,1,0,0,7,2,1,0,2,0,0
0,0,0,45,1,0,1,0,0,0,86,0.895348837,57,0.966101695,0,0,10,6,1,0,0,0,0
0,0,0,57,3,0,3,0,0,0,148,0.959459459,100,0.980392157,4,0.571428571,13,13,3,0,3,0,0
3,0,0,45,6,3,2,2,3,1,70,0.928571429,50,0.980392157,2,0.5,6,6,2,0,6,0,0
3,0,0,51,7,3,5,2,2,1,147,0.93877551,107,0.972727273,2,0.5,10,5,1,0,5,0,0
0,0,0,51,7,2,4,2,2,0,124,0.935483871,93,0.978947368,1,0.25,11,8,0,1,2,0,0
3,0,0,44,7,3,5,2,1,1,76,0.907894737,57,0.966101695,0,0,11,8,2,1,6,0,0
3,0,0,49,4,2,3,2,1,0,99,0.898989899,68,0.957746479,2,0.333333333,6,5,1,0,3,0,0
3,0,0,48,3,2,3,2,0,0,83,0.939759036,52,0.945454545,3,0.75,9,8,0,0,2,0,0
0,0,0,51,3,0,3,0,0,0,88,0.909090909,60,0.983606557,1,0.25,9,8,1,0,2,0,0
0,0,0,54,3,0,3,0,0,0,98,0.87755102,61,0.968253968,1,0.142857143,9,6,2,0,1,0,0
0,0,0,49,3,1,2,1,1,0,85,0.929411765,61,1,1,0.166666667,6,5,3,0,2,0,0
0,0,0,55,2,0,2,0,0,0,117,0.923076923,78,0.975,1,0.142857143,4,3,2,0,1,0,0
3,0,0,55,5,2,3,2,1,0,95,0.926315789,66,0.985074627,3,0.428571429,8,7,2,1,4,0,0
3,0,0,55,6,1,5,1,1,0,110,0.927272727,74,0.936708861,2,0.5,17,11,2,0,3,0,0
0,0,0,45,2,1,2,1,0,0,86,0.906976744,63,0.969230769,1,0.166666667,10,7,1,0,2,0,0
0,0,1,50,3,0,2,0,1,0,96,0.927083333,63,0.984375,0,0,10,8,2,0,1,0,0
0,0,0,51,5,2,4,2,1,0,97,0.93814433,64,1,3,0.375,8,7,2,0,5,0,0
3,0,0,52,5,1,5,1,0,0,96,0.927083333,68,1,2,0.285714286,6,5,3,0,4,0,0
3,0,0,54,3,2,2,1,1,1,104,0.932692308,74,0.961038961,2,0.666666667,9,8,1,0,2,0,0
0,0,0,57,6,1,4,1,2,0,116,0.931034483,82,0.964705882,2,0.5,10,8,1,0,5,0,0
3,0,0,53,4,2,3,2,1,0,89,0.91011236,62,0.984126984,2,0.285714286,9,7,2,0,3,0,0
0,0,0,42,3,0,3,0,0,0,76,0.868421053,46,0.958333333,1,0.166666667,6,4,0,0,1,0,0
0,0,0,52,8,2,6,1,2,1,132,0.886363636,84,0.965517241,3,0.25,14,11,4,0,6,0,0
3,0,0,53,4,2,4,2,0,0,104,0.951923077,74,0.973684211,2,0.5,13,9,1,0,4,0,0
0,0,0,56,4,1,3,0,1,1,104,0.903846154,74,0.986666667,2,0.2,8,6,3,0,4,0,0
0,0,0,43,5,1,4,1,1,0,80,0.9125,58,0.966666667,2,0.333333333,7,5,0,0,3,0,0
3,0,0,52,2,2,2,2,0,0,102,0.960784314,72,1,0,0,7,5,0,0,2,0,0
3,0,0,52,6,4,6,4,0,0,93,0.946236559,67,0.971014493,0,0,10,8,0,0,6,0,0
3,0,0,55,5,2,4,1,1,1,128,0.9296875,90,0.989010989,0,0,9,9,2,0,5,0,0
0,0,0,46,11,1,10,1,1,0,85,0.941176471,57,1,3,0.5,16,12,3,0,7,0,0
3,0,0,38,4,2,3,2,1,0,65,0.907692308,42,0.976744186,1,0.333333333,11,9,0,0,4,0,0
0,0,0,48,3,1,2,1,1,0,98,0.928571429,72,1,2,0.285714286,7,5,1,0,2,0,0
0,0,0,55,8,1,7,1,1,0,109,0.899082569,72,0.935064935,5,0.625,8,8,3,0,6,0,0
0,0,0,46,1,0,1,0,0,0,94,0.904255319,68,0.985507246,1,0.2,10,8,2,0,0,0,0
0,0,0,40,2,2,1,1,1,1,72,0.833333333,44,0.977777778,3,0.3,9,3,0,0,2,0,0
3,0,0,51,4,1,4,1,0,0,98,0.908163265,62,0.939393939,2,0.333333333,8,8,1,0,4,0,0
3,0,0,55,7,2,7,2,0,0,94,0.957446809,64,1,3,0.6,7,6,2,0,6,0,0
3,0,0,57,6,3,6,3,0,0,123,0.951219512,88,0.977777778,3,0.6,8,7,0,0,3,0,0
0,0,1,45,3,0,1,0,2,0,80,0.9,56,0.98245614,3,0.5,14,12,2,0,1,0,0
0,0,1,42,1,0,1,0,0,0,84,0.904761905,56,0.965517241,1,0.25,11,8,0,0,0,0,0
0,0,0,47,0,0,0,0,0,0,89,0.887640449,56,0.949152542,3,0.5,11,8,0,0,0,0,0
3,0,0,48,3,2,2,1,1,1,98,0.969387755,67,1,0,0,8,7,0,0,2,0,0
0,0,0,53,7,2,7,2,0,0,128,0.9140625,90,0.97826087,4,0.444444444,10,8,3,0,5,0,0
0,0,0,59,5,0,4,0,1,0,125,0.952,103,0.990384615,2,0.666666667,10,5,1,0,3,0,1
0,0,0,46,1,0,1,0,0,0,100,0.89,68,0.931506849,1,0.25,14,12,0,0,1,0,0
3,0,0,43,6,1,4,0,1,0,73,0.95890411,52,1,4,0.8,5,4,3,1,4,1,0
0,0,0,49,1,1,0,1,0,0,86,0.988372093,58,1,2,1,13,9,0,0,1,0,0
3,0,0,48,4,2,3,2,1,0,92,0.967391304,73,0.973333333,2,1,11,9,0,0,2,0,0
3,0,0,53,5,2,4,1,1,1,103,0.970873786,68,1,1,0.25,12,9,2,0,4,0,0
3,0,0,40,3,3,2,2,1,1,84,0.916666667,50,0.980392157,0,0,13,8,0,0,3,0,0
3,0,1,46,8,3,7,2,1,1,75,0.893333333,56,0.949152542,0,0,6,5,0,0,7,0,0
3,0,1,53,7,3,7,3,0,0,92,0.923913043,64,0.955223881,2,0.5,6,4,1,0,5,0,0
0,0,0,44,2,0,2,0,0,0,66,0.878787879,41,0.953488372,0,0,12,11,1,0,2,0,0
3,0,0,47,5,3,3,2,2,1,83,0.939759036,56,1,0,0,5,3,1,0,4,0,0
3,0,0,44,7,2,7,2,0,0,72,0.888888889,48,0.941176471,4,0.666666667,17,17,2,0,6,0,0
