matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,ownGoal,goalTotal,goalSuccessRate,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passSuccessRate,shortpassSuccessRate,longPassSuccessRate,bouncingLobPassSuccessRate,drivenGroundPassSuccessRate,throughPassSuccessRate,lobbedThroughPassSuccessRate,blockSuccessRate,tackleSuccessRate,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
3,2,0,0,0,50,3,42,6,5,0,3,0.5,0,0,0,0,4,2,1,0,1,1,0.923076923,0.961538462,0,0,1,0.666666667,0,0.166666667,0.8,3,1,5,1,0
3,1,0,0,0,77,2,58,7,6,0,2,0.285714286,2,0,0,0,5,2,2,0,0,0,0.946902655,0.987012987,0.571428571,0,1,0.941176471,0,0,0.692307692,2,0,6,0,0
1,1,0,0,1,57,3,51,7,5,0,2,0.285714286,0,0,0,0,5,2,2,0,0,0,0.89,0.945205479,0.285714286,0,1,0.846153846,0,0.25,0.777777778,3,0,5,0,0
0,2,1,0,0,54,3,44,6,3,0,3,0.5,0,0,0,0,5,3,1,0,0,0,0.928571429,0.981481481,0.5,0,1,0.928571429,1,0,0.8,3,0,3,0,0
0,2,0,0,0,53,0,50,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.921568627,0.975308642,0,0,1,0.666666667,0,0.5,1,0,0,1,0,0
0,0,1,0,0,52,1,48,5,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0.911764706,0.974358974,0.333333333,0,1,0.7,0,0,0.777777778,1,0,5,0,0
3,0,0,0,0,89,3,62,7,5,0,1,0.142857143,3,0,0,0,6,1,1,0,0,0,0.953333333,0.981981982,0.428571429,0,1,1,0.5,0,0.75,3,0,5,0,0
1,1,1,0,0,58,1,46,3,1,0,1,0.333333333,0,0,0,0,1,0,1,0,1,1,0.928571429,1,0.166666667,0,1,1,0,0,0.8,1,1,1,1,0
3,1,0,0,0,83,1,48,7,6,0,3,0.428571429,0,0,0,0,7,3,0,0,0,0,0.916666667,0.952380952,0,0,0.923076923,0.9,0,0,1,1,0,6,0,0
0,1,0,0,0,59,3,48,4,3,0,1,0.25,1,0,0,0,4,1,0,0,0,0,0.935483871,0.971428571,0.5,0,1,0.857142857,1,0.285714286,0.666666667,3,0,3,0,0
3,1,0,0,0,63,0,51,2,2,0,2,1,0,0,0,0,1,1,0,0,1,1,0.925531915,0.967213115,0.5,0,0.909090909,0.842105263,1,0,0.5,0,1,2,1,0
3,2,0,0,1,64,2,52,8,6,0,2,0.25,2,0,0,0,7,1,1,1,0,0,0.96969697,1,0.5,0,1,1,1,0,0.714285714,2,0,6,0,0
3,1,0,0,0,85,1,50,4,2,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.9375,0.988505747,0.5,0,0.818181818,0.916666667,1,0.25,0.722222222,1,0,2,0,0
0,1,0,0,0,59,0,49,4,1,0,1,0.25,0,0,3,1,1,0,3,1,0,0,0.954545455,0.969230769,0.333333333,1,1,1,1,0,0.875,3,0,1,0,0
0,2,0,0,0,71,0,50,4,3,0,2,0.5,0,0,0,0,4,2,0,0,0,0,0.924528302,0.97260274,0.5,1,0.9,0.875,0,0,0.857142857,0,0,3,0,0
3,0,0,0,0,75,2,56,7,6,0,3,0.428571429,0,0,0,0,7,3,0,0,0,0,0.947368421,1,0.5,1,1,0.85,0,0,0.75,2,0,6,0,0
3,1,0,0,0,65,3,53,8,8,0,3,0.375,1,0,0,0,6,2,2,1,0,0,0.948453608,0.986111111,0.2,0,1,1,0,0,0.6,3,0,8,0,0
3,0,0,0,0,51,1,51,6,3,0,2,0.333333333,0,0,1,0,2,1,3,0,1,1,0.953271028,0.98630137,0.5,0,1,0.9,0,0,0.833333333,2,1,3,1,0
1,0,0,0,0,63,0,49,4,4,0,2,0.5,0,0,0,0,3,1,1,1,0,0,0.936842105,0.971830986,0.5,0,1,0.818181818,0,0.142857143,0.909090909,0,0,4,0,0
3,0,0,0,0,52,0,45,3,2,0,2,0.666666667,0,0,0,0,2,2,1,0,0,0,0.911111111,0.966101695,0.333333333,0,0.846153846,1,1,0.25,0.625,0,0,2,0,0
0,0,1,0,0,43,1,42,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.875,0.9375,0.333333333,0,1,0.692307692,0,0.4,0.8,1,0,2,0,0
3,1,0,0,0,49,1,46,5,3,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.931818182,0.983050847,0.857142857,0,0.8,0.833333333,0,0,0.6,1,0,3,0,0
0,0,0,0,0,84,1,50,7,5,1,2,0.285714286,2,0,0,0,7,2,0,0,0,0,0.886178862,0.956043956,0.333333333,0,0.916666667,0.7,1,0,0.615384615,1,0,5,0,1
1,1,0,0,0,71,3,57,5,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0.936936937,1,0.428571429,0,1,0.882352941,0,0,0.769230769,3,0,5,0,0
0,0,0,0,0,87,1,48,6,3,0,1,0.166666667,0,0,0,0,5,1,1,0,0,0,0.94,0.982905983,0,0,1,0.842105263,0,0,0.769230769,1,0,3,0,0
0,3,0,0,0,62,1,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.900990099,0.970588235,0.4,0,1,0.714285714,1,0.1,0.714285714,1,0,0,0,0
3,0,0,0,0,67,5,43,7,7,0,3,0.428571429,0,0,0,0,5,2,2,1,0,0,0.932773109,1,0.142857143,0,0.857142857,1,1,0.117647059,0.833333333,5,0,7,0,0
0,0,0,0,0,52,0,51,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.914893617,0.953846154,1,0,0.888888889,0.833333333,0,0.125,0.888888889,0,0,2,0,0
3,1,0,0,0,56,0,48,5,5,1,3,0.6,0,0,0,0,5,3,0,0,0,0,0.93,0.944444444,0,0,1,0.8,0,0.375,0.818181818,0,0,5,0,1
0,0,1,0,0,61,2,49,5,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0.901234568,0.979166667,0.25,0,1,0.933333333,1,0,0.818181818,2,0,2,0,0
0,1,0,0,0,54,1,45,3,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0.9375,0.970149254,0.4,0,1,1,0,0,0.818181818,1,0,3,0,0
0,1,1,0,0,74,3,53,4,3,0,1,0.25,1,0,0,0,4,1,0,0,0,0,0.924528302,0.96,0.375,1,1,1,0,0.222222222,0.5,3,0,3,0,0
3,1,0,0,0,82,4,49,5,4,0,1,0.2,1,0,0,0,2,1,3,0,0,0,0.909090909,0.969387755,0.4,0,1,0.727272727,1,0,0.785714286,4,0,4,0,0
0,0,0,0,0,56,2,51,4,3,0,2,0.5,1,0,0,0,4,2,0,0,0,0,0.880733945,0.930555556,0.571428571,0,0.846153846,0.875,0,0,0.714285714,2,0,3,0,0
0,1,0,0,1,58,0,48,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.879518072,0.93220339,0.444444444,0,1,0.857142857,0,0.1,0.714285714,0,0,1,0,0
3,0,0,0,0,61,1,53,4,3,0,3,0.75,1,0,0,0,3,2,1,1,0,0,0.95,0.985915493,0.25,0,1,0.928571429,0,0,0.8,1,0,3,0,0
3,3,0,0,0,62,1,51,6,4,1,2,0.333333333,0,0,0,0,4,2,2,0,0,0,0.958333333,1,0.6,0,0.941176471,0.9375,0,0.25,0.615384615,1,0,4,0,1
0,0,2,0,0,49,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926315789,1,0,0,0.923076923,0.785714286,1,0.181818182,0.875,1,0,0,0,0
3,0,0,0,0,70,2,51,6,6,0,3,0.5,0,0,0,0,6,3,0,0,0,0,0.935185185,0.9625,0,1,1,0.916666667,0,0.2,0.933333333,2,0,6,0,0
1,2,0,0,0,60,0,47,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.95505618,1,0.5,0,0.933333333,0.909090909,0,0,0.7,0,0,2,0,0
3,0,0,0,0,51,2,47,6,3,0,1,0.166666667,0,0,0,0,5,1,1,0,0,0,0.920454545,0.966101695,0.4,0,0.846153846,1,1,0,0.714285714,2,0,3,0,0
1,0,0,0,0,67,0,53,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0.970588235,0.986666667,0,0,1,0.916666667,0,0.166666667,0.555555556,0,0,2,0,0
1,1,0,0,1,58,1,44,3,3,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.948979592,1,0.25,0,1,0.846153846,0,0,0.777777778,1,0,3,0,0
3,0,0,0,0,75,3,57,5,5,0,2,0.4,1,1,0,0,4,1,1,1,0,0,0.957264957,0.976470588,0.666666667,0,1,0.928571429,1,0.076923077,0.769230769,3,0,5,0,0
0,0,0,0,0,66,1,49,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0.905263158,0.96969697,0.333333333,0,1,0.727272727,0,0,0.666666667,1,0,2,0,0
3,1,1,0,0,72,2,49,3,2,0,1,0.333333333,0,0,0,0,2,0,0,1,0,0,0.916666667,0.956521739,0.2,0,1,0.941176471,0,0.125,0.833333333,2,0,2,0,0
3,2,0,0,0,59,0,47,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.951456311,0.959459459,0.5,0,1,1,0,0,0.727272727,0,0,1,0,0
0,0,0,0,0,57,2,47,3,2,0,1,0.333333333,1,0,0,0,2,0,1,1,0,0,0.935483871,0.967213115,0.333333333,0,1,0.857142857,0,0.142857143,0.4,2,0,2,0,0
1,1,0,0,0,43,0,39,3,3,0,2,0.666666667,1,1,0,0,3,2,0,0,0,0,0.896103896,0.962962963,0,0,0.833333333,0.8,0,0,0.5,0,0,3,0,0
3,0,1,0,0,73,1,50,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.915789474,0.983333333,0.2,0,1,0.823529412,1,0.25,0.545454545,1,0,1,0,0
0,0,1,0,0,63,1,50,4,2,0,1,0.25,0,0,0,0,2,0,2,1,0,0,0.935483871,0.984615385,0.428571429,0,0.909090909,1,0,0,0.846153846,1,0,2,0,0
3,1,0,0,1,64,0,53,4,3,0,2,0.5,1,0,0,0,4,2,0,0,0,0,0.926605505,0.962025316,0.5,1,1,0.75,0,0.25,0.833333333,0,0,3,0,0
3,0,0,0,0,69,4,57,10,6,0,2,0.2,0,0,0,0,8,1,2,1,0,0,0.911764706,0.944444444,0.428571429,0,1,1,0,0,1,4,0,6,0,0
0,1,0,0,0,62,0,53,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.917355372,0.965909091,0.5,0,1,0.75,0,0,0.8,0,0,1,0,0
1,1,0,0,0,53,1,44,5,3,0,1,0.2,0,0,0,0,4,1,1,0,0,0,0.952941176,0.984615385,0.5,1,0.888888889,0.875,0,0.111111111,0.615384615,1,0,3,0,0
3,1,0,0,0,58,1,46,7,6,0,4,0.571428571,0,0,0,0,7,4,0,0,0,0,0.952380952,1,0.666666667,0,1,0.882352941,0,0,0.8,1,0,6,0,0
3,0,1,0,0,61,2,50,6,6,0,2,0.333333333,0,0,0,0,4,2,2,0,0,0,0.929292929,0.971428571,0.5,0,0.909090909,0.857142857,0,0.2,0.75,2,0,6,0,0
3,0,0,0,0,71,1,52,2,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0.922330097,0.986111111,0.2,0,1,0.866666667,0,0.25,0.666666667,1,0,2,0,0
1,0,0,0,0,66,1,52,7,4,0,2,0.285714286,0,0,1,0,2,0,5,2,0,0,0.971962617,1,0.5,0,1,0.894736842,0,0,0.666666667,2,0,4,0,0
1,0,0,0,0,51,0,47,2,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0.9125,0.981481481,0.625,0,0.9,0.75,0,0.285714286,0.777777778,0,0,2,0,0
3,1,0,0,0,75,0,57,6,6,0,4,0.666666667,0,0,0,0,3,3,2,1,0,0,0.990909091,1,1,0,1,0.933333333,0,0.5,0.777777778,0,0,6,0,0
0,0,0,0,0,58,1,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.924528302,0.941860465,0,0,0.888888889,1,0,0.083333333,0.857142857,1,0,1,0,0
1,3,0,0,1,59,1,49,5,3,0,1,0.2,2,0,0,0,3,0,2,1,0,0,0.891089109,0.942857143,0.333333333,0.333333333,1,0.8,1,0,0.777777778,1,0,3,0,0
0,2,0,0,1,52,1,48,4,2,0,1,0.25,2,1,0,0,4,1,0,0,0,0,0.967741935,0.985714286,1,0,1,1,0,0.222222222,0.555555556,1,0,2,0,0
3,0,0,0,0,58,0,52,5,4,0,1,0.2,0,0,0,0,5,1,0,0,0,0,0.93814433,0.972972973,0.5,0,0.875,0.846153846,0,0,0.818181818,0,0,4,0,0
3,1,0,0,0,71,2,57,6,5,0,3,0.5,0,0,1,0,4,2,2,1,0,0,0.945454545,1,0.2,0,1,0.923076923,1,0,0.7,3,0,5,0,0
1,0,0,0,0,58,2,55,6,3,0,1,0.166666667,1,0,0,0,5,1,1,0,0,0,0.944444444,0.988505747,0.2,0,1,0.9,0,0,0.714285714,2,0,3,0,0
0,0,0,0,0,69,1,54,2,1,0,1,0.5,1,0,0,0,1,0,0,0,1,1,0.930434783,0.987804878,0.428571429,0,1,0.833333333,0,0,0.818181818,1,1,1,1,0
1,3,0,0,0,58,0,51,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.918604651,0.963636364,0.5,1,1,0.833333333,1,0.25,0.555555556,0,0,0,0,0
1,1,0,0,0,70,0,49,2,2,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.928571429,0.971014493,0,0,1,0.785714286,0,0.5,0.777777778,0,0,2,0,0
0,0,1,0,0,49,0,48,4,2,0,1,0.25,1,0,1,0,2,1,2,0,0,0,0.928571429,1,0.5,0,1,0.777777778,0,0,0.444444444,1,0,2,0,0
1,1,0,0,0,58,2,46,3,3,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.933333333,0.975609756,0,0,1,1,0,0.166666667,0.666666667,2,0,3,0,0
0,1,0,0,0,62,1,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.922077922,1,0.166666667,0,1,0.909090909,1,0,0.846153846,1,0,1,0,0
0,0,0,0,0,47,1,45,2,2,0,1,0.5,0,0,0,0,1,0,1,1,0,0,0.886597938,0.953846154,0,0,0.909090909,0.875,0,0.142857143,1,1,0,2,0,0
3,0,0,0,0,38,0,40,5,4,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.925373134,0.952380952,0.666666667,1,0.909090909,0.888888889,1,0,0.857142857,0,0,4,0,0
0,0,0,0,0,51,0,45,5,4,0,1,0.2,1,0,0,0,4,1,0,0,1,0,0.955555556,0.984375,0.5,0,0.857142857,1,0,0.333333333,0.666666667,0,1,4,0,0
3,1,0,0,0,63,1,51,4,4,0,3,0.75,0,0,0,0,2,1,2,2,0,0,0.883495146,0.927536232,0.6,0,0.9,0.875,1,0.25,0.555555556,1,0,4,0,0
3,3,1,0,1,60,0,54,5,4,0,4,0.8,0,0,0,0,4,3,1,1,0,0,0.926315789,0.950819672,0.5,0,1,0.904761905,0,0.5,0.666666667,0,0,4,0,0
3,0,0,0,0,56,2,48,5,4,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.923913043,0.985507246,0.285714286,0,1,0.857142857,1,0.25,0.444444444,2,0,4,0,0
0,1,0,0,0,51,0,41,4,3,0,2,0.5,1,0,0,0,3,2,1,0,0,0,0.941860465,0.984126984,0.4,0,1,1,0,0.142857143,0.714285714,0,0,3,0,0
0,1,1,0,1,66,2,50,8,1,0,0,0,3,0,1,0,6,0,2,0,0,0,0.936708861,0.965517241,0.666666667,0,1,0.9,1,0.1,0.9,3,0,1,0,0
1,3,0,0,1,59,1,53,5,2,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.916666667,0.9625,0.5,0,0.9,0.833333333,1,0,0.555555556,1,0,2,0,0
0,4,0,0,1,60,1,50,4,3,0,0,0,2,0,0,0,4,0,0,0,0,0,0.949367089,0.962962963,0.666666667,0,1,1,0,0.25,0.666666667,1,0,3,0,0
1,1,0,0,0,62,1,52,7,3,0,0,0,1,0,0,0,6,0,1,0,0,0,0.911764706,0.98630137,0,0.666666667,0.846153846,0.888888889,0,0.166666667,0.75,1,0,3,0,0
1,0,1,0,0,60,2,49,9,6,0,2,0.222222222,1,0,1,0,6,2,3,0,0,0,0.931034483,0.968253968,0.333333333,0,0.875,0.923076923,0,0.5,0.666666667,3,0,6,0,0
3,1,0,0,0,59,0,44,5,2,0,2,0.4,0,0,1,0,3,1,1,0,1,1,0.935483871,0.985074627,0.666666667,1,1,0.8,0,0,0.75,1,1,2,1,0
3,0,0,0,0,69,0,47,5,4,0,3,0.6,0,0,0,0,3,3,2,0,0,0,0.950980392,1,0.333333333,0,1,0.8125,1,0,0.875,0,0,4,0,0
3,1,0,0,0,53,0,44,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.945205479,0.981481481,0,0,1,0.8,0,0.2,0.875,0,0,1,0,0
3,0,0,0,0,52,0,47,5,4,0,4,0.8,0,0,0,0,2,2,2,1,1,1,0.935064935,0.964285714,0.333333333,0,1,0.923076923,1,0,0.647058824,0,1,4,1,0
3,0,0,0,0,55,1,45,6,4,0,3,0.5,1,0,0,0,6,3,0,0,0,0,0.952941176,0.965517241,0.6,0,1,1,0,0,0.833333333,1,0,4,0,0
0,1,0,0,0,65,0,51,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.925925926,0.9625,0.5,0,1,0.8125,0,0.166666667,0.75,0,0,1,0,0
3,0,1,0,0,63,2,51,7,4,0,4,0.571428571,0,0,0,0,5,2,2,2,0,0,0.94214876,1,0.333333333,1,1,0.857142857,0,0,0.888888889,2,0,4,0,0
3,0,2,0,0,54,2,49,5,4,0,2,0.4,0,0,0,0,2,1,2,1,0,0,0.963414634,1,0.4,1,1,1,1,0.2,0.8,2,0,4,0,0
3,1,0,0,0,65,1,54,7,5,0,4,0.571428571,1,1,0,0,7,4,0,0,0,0,0.918367347,0.985074627,0.444444444,1,0.833333333,0.933333333,0,0.2,0.727272727,1,0,5,0,0
0,1,0,0,0,51,0,52,2,2,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.893617021,0.971014493,0.333333333,0,0.9,0.666666667,0,0.333333333,1,0,0,2,0,0
3,0,0,0,0,67,2,60,6,6,0,3,0.5,0,0,0,0,5,3,1,0,0,0,0.901785714,0.943661972,0.4,0,1,0.8,0,0,0.818181818,2,0,6,0,0
0,3,0,0,0,36,1,40,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.871794872,0.958333333,0.333333333,0,1,0.846153846,1,0,0.769230769,1,0,1,0,0
0,0,0,0,0,48,3,46,4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0.845238095,0.947368421,0,0,0.888888889,0.9,0,0.666666667,0.2,3,0,2,0,0
0,0,0,0,0,55,1,46,7,5,0,3,0.428571429,0,0,0,0,5,1,2,2,0,0,0.9375,0.98630137,0.4,0,1,0.923076923,0,0.272727273,0.666666667,1,0,5,0,0
3,0,1,0,0,65,1,46,3,2,0,1,0.333333333,0,0,0,0,2,1,0,0,0,0,0.943396226,0.963414634,0.5,0,1,0.909090909,1,0.125,0.818181818,1,0,2,0,0
0,1,0,0,0,89,2,52,5,3,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.948529412,0.98989899,0.333333333,0.5,1,0.941176471,1,0.090909091,0.75,2,0,3,0,0
3,2,0,0,1,70,1,52,2,1,0,1,0.5,0,0,0,0,1,1,1,0,0,0,0.931372549,0.929577465,0.5,0,0.928571429,1,0,0.333333333,0.875,1,0,1,0,0
3,0,1,0,0,112,1,59,7,6,0,3,0.428571429,1,1,1,0,6,3,1,0,0,0,0.955128205,0.973913043,0,0,1,0.947368421,0,0,0.916666667,2,0,6,0,0
3,0,0,0,0,69,1,44,8,4,0,2,0.25,1,0,0,0,3,1,5,1,0,0,0.93495935,0.966292135,0.428571429,0,1,0.9375,0,0,0.733333333,1,0,4,0,0
3,0,1,0,0,93,2,57,7,5,0,0,0,2,0,0,0,4,0,3,0,0,0,0.931677019,0.975609756,0.3,0,1,1,0,0,0.888888889,2,0,5,0,0
0,1,1,0,0,52,0,45,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0.904761905,1,0,0,1,0.923076923,0,0.5,1,0,0,2,0,0
3,1,0,0,0,70,1,46,6,3,0,1,0.166666667,2,0,0,0,3,0,3,1,0,0,0.923913043,0.982758621,0.75,0,0.933333333,0.714285714,1,0,0.636363636,1,0,3,0,0
0,0,0,0,0,51,1,49,3,3,0,1,0.333333333,1,0,0,0,1,0,2,1,0,0,0.951456311,0.987341772,0.5,0,1,0.888888889,0.5,0.2,0.833333333,1,0,3,0,0
3,1,0,0,0,58,2,49,9,6,0,3,0.333333333,0,0,1,0,6,2,2,0,1,1,0.912621359,0.973333333,0,0,1,0.8125,0,0,0.75,3,1,6,1,0
3,1,1,0,0,57,0,49,8,5,0,3,0.375,1,0,0,0,6,3,2,0,0,0,0.927710843,0.95,0,0,1,0.857142857,0,0,0.75,0,0,5,0,0
0,1,0,0,0,70,2,51,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.944444444,1,0,0,0.933333333,0.8,0,0.333333333,1,2,0,2,0,0
0,1,0,0,1,64,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939655172,0.964705882,0.333333333,0,1,0.9375,0,0.090909091,0.7,1,0,0,0,0
3,0,1,0,0,56,0,47,8,7,0,4,0.5,0,0,0,0,6,2,2,2,0,0,0.955555556,1,0.5,0,1,0.833333333,1,0,1,0,0,7,0,0
0,1,0,0,0,67,0,50,2,1,0,1,0.5,0,0,0,0,1,1,1,0,0,0,0.967391304,1,0.333333333,0,1,0.875,0,0.125,0.727272727,0,0,1,0,0
3,0,1,0,0,79,1,46,4,3,0,2,0.5,1,1,0,0,3,2,1,0,0,0,0.921259843,0.977011494,0.5,1,1,0.8125,1,0,0.75,1,0,3,0,0
0,0,0,0,0,68,3,55,4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0.917431193,0.971830986,0.333333333,0,0.947368421,0.846153846,0,0,0.555555556,3,0,2,0,0
0,2,0,0,0,82,5,48,12,10,0,1,0.083333333,6,1,0,0,9,1,2,0,1,0,0.925619835,0.987951807,0.444444444,0,1,0.933333333,1,0.25,0.714285714,5,1,10,0,0
3,0,0,0,0,70,2,52,7,6,0,3,0.428571429,0,0,0,0,6,3,1,0,0,0,0.927272727,0.974358974,0.4,0,1,0.928571429,0,0,0.8,2,0,6,0,0
3,0,0,0,0,44,2,46,5,2,0,1,0.2,2,0,0,0,3,0,2,1,0,0,0.861111111,0.913043478,0.7,0,1,0.8,0,0,1,2,0,2,0,0
0,0,0,0,0,83,1,48,5,3,0,3,0.6,1,1,0,0,5,3,0,0,0,0,0.919642857,0.985714286,0.75,0,1,0.863636364,0.5,0.125,0.727272727,1,0,3,0,0
3,0,0,0,0,82,1,50,7,6,0,3,0.428571429,0,0,0,0,5,3,2,0,0,0,0.960264901,0.99122807,0.4,0,0.944444444,1,1,0,1,1,0,6,0,0
0,1,1,0,0,69,0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.942857143,1,0.25,0,1,0.833333333,1,0,0.611111111,0,0,0,0,0
1,0,0,0,0,52,2,48,4,4,0,2,0.5,1,0,0,0,4,2,0,0,0,0,0.950617284,0.944444444,0.8,0,1,1,0,0,0.75,2,0,4,0,0
3,3,0,0,0,63,1,52,3,3,0,2,0.666666667,0,0,0,0,1,1,2,1,0,0,0.92,0.97260274,0.142857143,1,1,1,1,0.166666667,0.666666667,1,0,3,0,0
0,2,0,0,0,62,3,52,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0.873684211,0.953125,0.142857143,0,1,0.823529412,1,0.111111111,0.769230769,3,0,3,0,0
3,0,1,0,0,67,0,50,4,4,0,3,0.75,1,0,0,0,4,3,0,0,0,0,0.952380952,1,1,1,1,0.833333333,0,0,0.692307692,0,0,4,0,0
1,0,1,0,0,59,0,49,6,5,0,1,0.166666667,0,0,0,0,5,1,1,0,0,0,0.95,0.987179487,0,0,1,0.875,1,0.25,1,0,0,5,0,0
3,1,0,0,0,78,2,49,6,3,0,0,0,1,0,0,0,6,0,0,0,0,0,0.928,1,0.714285714,0,0.928571429,0.722222222,0,0.166666667,0.529411765,2,0,3,0,0
3,0,0,0,0,58,2,52,7,6,0,3,0.428571429,2,1,0,0,7,3,0,0,0,0,0.913043478,0.987012987,0.25,0,0.846153846,0.894736842,0,0,0.777777778,2,0,6,0,0
0,0,0,0,0,57,0,46,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.869047619,0.98245614,0.25,0,0.9,0.5,1,0.333333333,0.692307692,0,0,1,0,0
3,1,1,0,0,65,1,53,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.936170213,0.984848485,0.5,0,0.9,0.923076923,0,0.111111111,0.75,1,0,2,0,0
3,0,0,0,0,59,3,51,7,7,0,1,0.142857143,2,0,0,0,7,1,0,0,0,0,0.925531915,1,0.25,0,0.909090909,0.909090909,0,0.25,1,3,0,7,0,0
0,0,0,0,0,68,0,53,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.923076923,1,0,0,1,0.846153846,0,0,0.9,0,0,1,0,0
0,2,1,0,0,88,0,58,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.949640288,0.973214286,0.25,0,1,0.909090909,0,0.25,0.857142857,0,0,1,0,0
3,0,0,0,0,59,2,53,9,6,0,1,0.111111111,1,0,0,0,6,1,3,0,0,0,0.936936937,0.975609756,0.666666667,0,0.8,0.923076923,0,0,1,2,0,6,0,0
3,0,0,0,0,62,2,47,5,4,0,2,0.4,0,0,0,0,4,2,1,0,0,0,0.94,1,0.2,0,1,0.894736842,1,0,0.714285714,2,0,4,0,0
0,2,0,0,0,62,2,54,3,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0.861386139,1,0.181818182,0,1,0.75,0,0,0.769230769,2,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,63,0,51,4,2,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.957894737,0.96969697,0.75,0,1,0.916666667,0,0.222222222,0.714285714,0,0,2,0,0
0,0,1,0,0,64,0,46,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.942857143,0.98630137,0.333333333,0,1,1,0,0.083333333,1,0,0,1,0,0
1,0,1,0,0,64,2,53,7,4,0,2,0.285714286,1,0,0,0,4,1,2,0,1,1,0.929292929,0.986111111,0.2,1,1,0.923076923,0,0.25,0.818181818,2,1,4,1,0
3,0,0,0,0,68,1,53,5,4,0,3,0.6,1,0,0,0,4,2,1,1,0,0,0.942307692,0.974683544,0.5,0,1,1,0.5,1,0.857142857,1,0,4,0,0
0,1,0,0,0,63,6,54,11,9,0,2,0.181818182,5,0,0,0,9,1,2,1,0,0,0.882978723,0.966666667,0.375,0,0.785714286,0.9,1,0,0.666666667,6,0,9,0,0
0,0,0,0,0,67,1,52,4,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0.933333333,0.964912281,0.666666667,0,1,0.882352941,1,0,0.818181818,1,0,2,0,0
0,1,0,0,0,46,1,44,6,4,0,2,0.333333333,0,0,0,0,5,1,1,1,0,0,0.830985915,0.953488372,0.333333333,0,0.857142857,0.9,0,0,0.818181818,1,0,4,0,0
3,3,1,0,1,83,2,52,7,7,0,3,0.428571429,2,0,0,0,4,1,3,2,0,0,0.954954955,0.987341772,0.5,1,1,0.9375,0,0,0.733333333,2,0,7,0,0
