matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,goalTotal,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
0,0,0,0,0,51,0,45,5,4,1,0,1,0,0,0,4,1,0,0,1,0,90,86,64,63,2,1,0,0,14,12,10,10,0,0,3,1,6,4
3,1,0,0,0,63,1,51,4,4,3,0,0,0,0,0,2,1,2,2,0,0,103,91,69,64,5,3,2,0,10,9,16,14,1,1,4,1,9,5
3,3,1,0,1,60,0,54,5,4,4,0,0,0,0,0,4,3,1,1,0,0,95,88,61,58,2,1,0,0,10,10,21,19,0,0,2,1,9,6
3,0,0,0,0,56,2,48,5,4,2,0,0,0,0,0,5,2,0,0,0,0,92,85,69,68,7,2,0,0,8,8,7,6,1,1,4,1,9,4
0,1,0,0,0,51,0,41,4,3,2,0,1,0,0,0,3,2,1,0,0,0,86,81,63,62,5,2,1,0,7,7,10,10,0,0,7,1,7,5
0,1,1,0,1,66,2,50,8,1,0,0,3,0,1,0,6,0,2,0,0,0,79,74,58,56,6,4,0,0,4,4,10,9,1,1,10,1,10,9
1,3,0,0,1,59,1,53,5,2,2,0,0,0,0,0,5,2,0,0,0,0,108,99,80,77,4,2,0,0,10,9,12,10,1,1,3,0,9,5
0,4,0,0,1,60,1,50,4,3,0,0,2,0,0,0,4,0,0,0,0,0,79,75,54,52,6,4,0,0,7,7,12,12,0,0,8,2,15,10
1,1,0,0,0,62,1,52,7,3,0,0,1,0,0,0,6,0,1,0,0,0,102,93,73,72,4,0,3,2,13,11,9,8,0,0,6,1,8,6
1,0,1,0,0,60,2,49,9,6,2,0,1,0,1,0,6,2,3,0,0,0,87,81,63,61,3,1,0,0,8,7,13,12,0,0,2,1,15,10
3,1,0,0,0,59,0,44,5,2,2,0,0,0,1,0,3,1,1,0,1,1,93,87,67,66,3,2,1,1,6,6,15,12,0,0,3,0,12,9
3,0,0,0,0,69,0,47,5,4,3,0,0,0,0,0,3,3,2,0,0,0,102,97,70,70,3,1,0,0,12,12,16,13,1,1,4,0,8,7
3,1,0,0,0,53,0,44,2,1,1,0,0,0,0,0,2,1,0,0,0,0,73,69,54,53,2,0,0,0,12,12,5,4,0,0,5,1,8,7
3,0,0,0,0,52,0,47,5,4,4,0,0,0,0,0,2,2,2,1,1,1,77,72,56,54,3,1,0,0,4,4,13,12,1,1,4,0,17,11
3,0,0,0,0,55,1,45,6,4,3,0,1,0,0,0,6,3,0,0,0,0,85,81,58,56,5,3,0,0,12,12,10,10,0,0,2,0,12,10
0,1,0,0,0,65,0,51,2,1,0,0,0,0,0,0,1,0,1,0,0,0,108,100,80,77,4,2,0,0,8,8,16,13,0,0,6,1,8,6
3,0,1,0,0,63,2,51,7,4,4,0,0,0,0,0,5,2,2,2,0,0,121,114,83,83,6,2,1,1,10,10,21,18,0,0,5,0,9,8
3,0,2,0,0,54,2,49,5,4,2,0,0,0,0,0,2,1,2,1,0,0,82,79,52,52,5,2,1,1,7,7,16,16,1,1,10,2,5,4
3,1,0,0,0,65,1,54,7,5,4,0,1,1,0,0,7,4,0,0,0,0,98,90,67,66,9,4,1,1,6,5,15,14,0,0,5,1,11,8
0,1,0,0,0,51,0,52,2,2,1,0,0,0,0,0,2,1,0,0,0,0,94,84,69,67,6,2,0,0,10,9,9,6,0,0,12,4,9,9
3,0,0,0,0,67,2,60,6,6,3,0,0,0,0,0,5,3,1,0,0,0,112,101,71,67,5,2,0,0,16,16,20,16,0,0,2,0,11,9
0,3,0,0,0,36,1,40,2,1,0,0,0,0,0,0,1,0,1,0,0,0,78,68,48,46,6,2,2,0,8,8,13,11,1,1,1,0,13,10
0,0,0,0,0,48,3,46,4,2,0,0,0,0,0,0,3,0,1,0,0,0,84,71,57,54,8,0,0,0,9,8,10,9,0,0,3,2,5,1
0,0,0,0,0,55,1,46,7,5,3,0,0,0,0,0,5,1,2,2,0,0,96,90,73,72,5,2,1,0,4,4,13,12,0,0,11,3,12,8
3,0,1,0,0,65,1,46,3,2,1,0,0,0,0,0,2,1,0,0,0,0,106,100,82,79,4,2,0,0,8,8,11,10,1,1,8,1,11,9
0,1,0,0,0,89,2,52,5,3,1,0,1,0,0,0,4,1,1,0,0,0,136,129,99,98,6,2,2,1,11,11,17,16,1,1,11,1,8,6
3,2,0,0,1,70,1,52,2,1,1,0,0,0,0,0,1,1,1,0,0,0,102,95,71,66,2,1,0,0,14,13,15,15,0,0,3,1,8,7
3,0,1,0,0,112,1,59,7,6,3,0,1,1,1,0,6,3,1,0,0,0,156,149,115,112,1,0,0,0,19,19,19,18,1,0,4,0,12,11
3,0,0,0,0,69,1,44,8,4,2,0,1,0,0,0,3,1,5,1,0,0,123,115,89,86,7,3,0,0,11,11,16,15,0,0,5,0,15,11
3,0,1,0,0,93,2,57,7,5,0,0,2,0,0,0,4,0,3,0,0,0,161,150,123,120,10,3,1,0,8,8,19,19,0,0,3,0,9,8
0,1,1,0,0,52,0,45,2,2,0,0,0,0,0,0,1,0,1,0,0,0,84,76,52,52,7,0,0,0,12,12,13,12,0,0,4,2,12,12
3,1,0,0,0,70,1,46,6,3,1,0,2,0,0,0,3,0,3,1,0,0,92,85,58,57,4,3,0,0,15,14,14,10,1,1,1,0,11,7
0,0,0,0,0,51,1,49,3,3,1,0,1,0,0,0,1,0,2,1,0,0,103,98,79,78,4,2,0,0,9,9,9,8,2,1,10,2,6,5
3,1,0,0,0,58,2,49,9,6,3,0,0,0,1,0,6,2,2,0,1,1,103,94,75,73,4,0,0,0,8,8,16,13,0,0,7,0,8,6
3,1,1,0,0,57,0,49,8,5,3,0,1,0,0,0,6,3,2,0,0,0,83,77,60,57,0,0,0,0,8,8,14,12,1,0,3,0,8,6
0,1,0,0,0,70,2,51,3,2,0,0,0,0,0,0,3,0,0,0,0,0,108,102,80,80,2,0,0,0,15,14,10,8,0,0,3,1,3,3
0,1,0,0,1,64,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,109,85,82,3,1,1,0,11,11,16,15,0,0,11,1,10,7
3,0,1,0,0,56,0,47,8,7,4,0,0,0,0,0,6,2,2,2,0,0,90,86,63,63,2,1,0,0,6,6,18,15,1,1,2,0,6,6
0,1,0,0,0,67,0,50,2,1,1,0,0,0,0,0,1,1,1,0,0,0,92,89,70,70,3,1,0,0,11,11,8,7,0,0,8,1,11,8
3,0,1,0,0,79,1,46,4,3,2,0,1,1,0,0,3,2,1,0,0,0,127,117,87,85,8,4,1,1,13,13,16,13,1,1,11,0,16,12
0,0,0,0,0,68,3,55,4,2,0,0,0,0,0,0,3,0,1,0,0,0,109,100,71,69,6,2,0,0,19,18,13,11,0,0,1,0,9,5
0,2,0,0,0,82,5,48,12,10,1,0,6,1,0,0,9,1,2,0,1,0,121,112,83,82,9,4,0,0,11,11,15,14,1,1,8,2,14,10
3,0,0,0,0,70,2,52,7,6,3,0,0,0,0,0,6,3,1,0,0,0,110,102,78,76,5,2,1,0,11,11,14,13,0,0,1,0,5,4
3,0,0,0,0,44,2,46,5,2,1,0,2,0,0,0,3,0,2,1,0,0,72,62,46,42,10,7,0,0,5,5,10,8,0,0,6,0,11,11
0,0,0,0,0,83,1,48,5,3,3,0,1,1,0,0,5,3,0,0,0,0,112,103,70,69,4,3,2,0,11,11,22,19,2,1,8,1,11,8
3,0,0,0,0,82,1,50,7,6,3,0,0,0,0,0,5,3,2,0,0,0,151,145,114,113,5,2,1,0,18,17,12,12,1,1,5,0,7,7
0,1,1,0,0,69,0,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105,99,74,74,4,1,1,0,11,11,12,10,3,3,5,0,18,11
1,0,0,0,0,52,2,48,4,4,2,0,1,0,0,0,4,2,0,0,0,0,81,77,54,51,5,4,0,0,11,11,11,11,0,0,3,0,8,6
3,3,0,0,0,63,1,52,3,3,2,0,0,0,0,0,1,1,2,1,0,0,100,92,73,71,7,1,1,1,5,5,13,13,1,1,6,1,9,6
0,2,0,0,0,62,3,52,5,3,0,0,0,0,0,0,5,0,0,0,0,0,95,83,64,61,7,1,0,0,6,6,17,14,1,1,9,1,13,10
3,0,1,0,0,67,0,50,4,4,3,0,1,0,0,0,4,3,0,0,0,0,105,100,81,81,2,2,1,1,6,6,12,10,0,0,3,0,13,9
1,0,1,0,0,59,0,49,6,5,1,0,0,0,0,0,5,1,1,0,0,0,100,95,78,77,2,0,0,0,3,3,16,14,1,1,4,1,5,5
3,1,0,0,0,78,2,49,6,3,0,0,1,0,0,0,6,0,0,0,0,0,125,116,85,85,7,5,0,0,14,13,18,13,1,0,6,1,17,9
3,0,0,0,0,58,2,52,7,6,3,0,2,1,0,0,7,3,0,0,0,0,115,105,77,76,4,1,1,0,13,11,19,17,0,0,3,0,9,7
0,0,0,0,0,57,0,46,1,1,1,0,0,0,0,0,1,1,0,0,0,0,84,73,57,56,4,1,0,0,10,9,12,6,1,1,6,2,13,9
3,1,1,0,0,65,1,53,3,2,2,0,0,0,0,0,2,1,1,1,0,0,94,88,66,65,4,2,1,0,10,9,13,12,0,0,9,1,8,6
3,0,0,0,0,59,3,51,7,7,1,0,2,0,0,0,7,1,0,0,0,0,94,87,66,66,4,1,1,0,11,10,11,10,0,0,4,1,5,5
0,0,0,0,0,68,0,53,1,1,0,0,0,0,0,0,1,0,0,0,0,0,104,96,73,73,5,0,1,0,12,12,13,11,0,0,3,0,10,9
0,2,1,0,0,88,0,58,3,1,0,0,0,0,0,0,3,0,0,0,0,0,139,132,112,109,4,1,0,0,12,12,11,10,0,0,4,1,7,6
3,0,0,0,0,59,2,53,9,6,1,0,1,0,0,0,6,1,3,0,0,0,111,104,82,80,6,4,0,0,10,8,13,12,0,0,6,0,4,4
3,0,0,0,0,62,2,47,5,4,2,0,0,0,0,0,4,2,1,0,0,0,100,94,68,68,5,1,0,0,7,7,19,17,1,1,6,0,7,5
0,2,0,0,0,62,2,54,3,2,0,0,1,0,0,0,2,0,1,0,0,0,101,87,65,65,11,2,1,0,8,8,16,12,0,0,10,0,13,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,63,0,51,4,2,1,0,0,0,0,0,3,1,1,0,0,0,95,91,66,64,4,3,0,0,13,13,12,11,0,0,9,2,7,5
0,0,1,0,0,64,0,46,2,1,1,0,0,0,0,0,2,1,0,0,0,0,105,99,73,72,6,2,1,0,7,7,18,18,0,0,12,1,3,3
1,0,1,0,0,64,2,53,7,4,2,0,1,0,0,0,4,1,2,0,1,1,99,92,72,71,5,1,1,1,7,7,13,12,1,0,4,1,11,9
3,0,0,0,0,68,1,53,5,4,3,0,1,0,0,0,4,2,1,1,0,0,104,98,79,77,4,2,0,0,10,10,8,8,2,1,1,1,7,6
0,1,0,0,0,63,6,54,11,9,2,0,5,0,0,0,9,1,2,1,0,0,94,83,60,58,8,3,0,0,14,11,10,9,2,2,3,0,9,6
0,0,0,0,0,67,1,52,4,2,0,0,0,0,0,0,4,0,0,0,0,0,90,84,57,55,6,4,0,0,8,8,17,15,2,2,6,0,11,9
0,1,0,0,0,46,1,44,6,4,2,0,0,0,0,0,5,1,1,1,0,0,71,59,43,41,9,3,1,0,7,6,10,9,0,0,6,0,11,9
3,3,1,0,1,83,2,52,7,7,3,0,2,0,0,0,4,1,3,2,0,0,111,106,79,78,4,2,1,1,10,10,16,15,1,0,4,0,15,11
0,2,0,0,1,61,2,50,5,4,1,0,2,0,0,0,5,1,0,0,0,0,93,86,70,70,6,2,0,0,7,7,9,7,0,0,6,1,14,9
0,0,1,0,0,68,0,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,94,74,73,7,4,0,0,9,9,10,8,0,0,8,0,10,9
3,0,0,0,0,67,1,50,3,2,1,0,1,1,0,0,3,1,0,0,0,0,99,93,70,68,6,3,0,0,11,11,11,10,1,1,11,1,12,7
0,2,1,0,0,60,3,56,6,4,1,0,2,1,0,0,6,1,0,0,0,0,103,98,63,63,7,3,1,0,13,13,18,18,1,1,10,2,4,3
1,1,1,0,0,62,2,52,7,5,1,0,1,0,1,0,6,1,1,0,0,0,84,80,58,58,3,1,1,1,9,9,13,11,0,0,1,0,12,9
3,1,0,0,0,59,3,51,9,7,3,0,2,0,0,0,7,2,0,0,2,1,93,87,68,65,8,5,0,0,7,7,10,10,0,0,13,1,8,8
1,0,0,0,0,52,0,44,3,2,0,0,0,0,0,0,3,0,0,0,0,0,86,78,61,58,4,2,0,0,8,8,13,10,0,0,6,0,17,14
1,0,0,0,0,59,1,48,2,1,1,0,2,1,0,0,2,1,0,0,0,0,77,73,57,55,3,2,0,0,7,7,10,9,0,0,7,1,11,10
3,0,0,0,0,62,2,49,5,4,2,0,0,0,1,0,2,1,3,1,0,0,87,78,55,53,4,1,0,0,13,13,14,11,1,0,5,0,10,8
3,1,0,0,0,54,0,41,3,2,2,0,0,0,0,0,2,1,0,1,0,0,88,80,59,55,1,1,0,0,12,11,14,13,2,0,8,0,8,7
3,1,0,0,0,54,0,55,4,3,2,0,0,0,0,0,4,2,0,0,0,0,107,95,77,71,2,1,0,0,11,11,15,11,2,1,6,0,7,4
3,1,0,0,0,42,0,41,1,1,1,0,0,0,0,0,1,1,0,0,0,0,69,58,46,43,3,1,1,0,4,3,15,11,0,0,8,1,6,5
1,0,0,0,0,64,2,51,7,6,0,0,2,0,0,0,7,0,0,0,0,0,104,91,72,69,8,2,1,1,10,9,12,9,1,1,4,0,9,8
1,3,0,0,0,63,0,51,2,1,0,0,0,0,1,0,1,0,1,0,0,0,106,99,77,75,3,0,0,0,11,11,15,13,0,0,7,1,7,5
0,1,0,0,0,76,4,55,5,3,0,0,0,0,0,0,3,0,2,0,0,0,104,88,64,62,10,1,2,0,16,16,11,9,0,0,7,1,9,8
0,2,0,0,0,46,0,41,2,1,1,0,0,0,0,0,1,1,1,0,0,0,79,72,54,52,5,2,0,0,11,10,9,8,0,0,9,2,7,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,1,55,0,47,4,3,2,0,0,0,0,0,3,1,1,1,0,0,94,91,64,63,1,1,0,0,8,8,21,19,0,0,1,1,7,5
3,0,0,0,0,49,0,45,5,4,3,0,0,0,0,0,4,3,1,0,0,0,76,72,56,55,2,0,0,0,8,8,10,9,0,0,10,4,10,9
0,1,0,0,0,59,5,51,7,6,1,0,0,0,1,0,6,1,1,0,0,0,106,93,68,64,8,2,2,1,11,11,17,15,0,0,6,0,7,7
1,2,0,0,0,68,2,53,6,2,0,0,0,0,0,0,6,0,0,0,0,0,106,93,78,74,8,4,1,0,6,4,10,10,1,1,2,0,12,10
0,1,0,0,0,55,1,46,3,2,0,0,1,0,0,0,2,0,1,0,0,0,83,75,57,54,5,2,0,0,10,9,11,10,0,0,1,0,13,10
3,1,0,0,1,60,4,54,10,7,2,0,0,0,0,0,7,2,3,0,0,0,123,115,91,90,7,2,1,1,6,6,17,16,0,0,1,0,4,3
3,0,0,0,0,55,3,49,3,3,1,0,0,0,0,0,2,1,1,0,0,0,92,79,64,60,6,0,0,0,9,8,13,11,0,0,4,1,13,11
3,0,0,0,0,43,0,43,3,2,2,0,0,0,0,0,2,2,1,0,0,0,78,70,51,51,8,3,0,0,11,10,8,6,0,0,9,2,7,4
0,2,0,0,1,79,0,57,1,1,0,0,0,0,0,0,1,0,0,0,0,0,118,112,79,77,3,1,1,1,23,22,10,10,1,1,6,0,10,6
1,0,0,0,0,55,1,48,6,6,1,1,0,0,1,0,4,1,2,0,0,0,87,81,49,48,5,3,1,0,13,13,18,16,1,1,6,1,10,7
1,0,0,0,0,72,1,54,8,3,2,0,3,1,1,0,7,2,1,0,0,0,91,84,57,56,6,4,0,0,14,13,13,10,1,1,4,1,2,1
0,2,0,0,0,45,1,42,1,1,1,0,0,0,0,0,1,1,0,0,0,0,76,66,46,44,3,1,1,0,14,12,11,8,1,1,12,0,12,8
0,1,0,0,1,77,1,53,3,0,0,1,1,0,0,0,3,0,0,0,0,0,115,108,83,78,3,2,0,0,17,16,12,12,0,0,2,1,7,5
0,1,1,0,1,66,1,52,5,2,0,0,2,0,0,0,5,0,0,0,0,0,91,84,65,64,7,3,1,0,9,8,9,9,0,0,5,0,2,2
0,2,1,0,1,61,1,46,1,1,1,0,0,0,0,0,0,0,1,1,0,0,97,85,72,68,4,2,0,0,7,6,14,9,0,0,9,0,18,9
0,1,0,0,0,53,2,49,3,1,0,0,0,0,0,0,3,0,0,0,0,0,96,92,70,70,4,1,0,0,6,6,14,14,1,1,10,2,7,5
1,3,0,0,1,68,0,52,3,3,2,0,1,1,0,0,3,2,0,0,0,0,105,95,76,73,8,3,1,1,7,7,13,11,0,0,7,1,12,7
3,0,0,0,0,66,5,52,4,2,2,0,0,0,0,0,4,2,0,0,0,0,102,88,72,69,8,1,0,0,7,7,15,11,0,0,5,0,8,6
3,1,0,0,0,46,0,46,7,5,3,0,0,0,0,0,6,3,1,0,0,0,77,70,52,49,2,1,0,0,8,8,15,12,0,0,5,0,12,10
3,0,0,0,0,73,1,59,6,5,2,0,0,0,0,0,3,1,3,1,0,0,116,111,91,90,4,1,0,0,7,7,13,13,0,0,1,0,15,10
1,0,0,0,0,71,2,54,5,2,1,0,0,0,0,0,3,1,2,0,0,0,109,100,77,76,4,1,0,0,11,10,17,13,0,0,7,1,7,6
0,1,0,0,0,71,3,54,5,5,0,0,1,0,0,0,5,0,0,0,0,0,101,90,67,66,10,4,1,0,11,11,10,8,1,1,6,1,7,5
3,0,0,0,0,59,1,50,7,4,1,0,3,1,0,0,6,1,1,0,0,0,100,92,73,70,5,3,0,0,8,7,14,12,0,0,4,0,7,5
3,1,0,0,0,49,3,52,8,5,3,0,0,0,0,0,7,3,1,0,0,0,79,69,59,54,7,3,0,0,5,5,8,7,0,0,10,2,10,8
0,1,1,0,0,68,1,51,3,2,1,0,0,0,0,0,2,1,1,0,0,0,93,88,70,69,6,3,0,0,11,11,6,5,0,0,5,0,7,4
1,2,0,0,0,52,2,53,7,5,2,0,1,0,0,0,4,1,3,1,0,0,97,90,70,69,7,3,0,0,11,11,8,7,0,0,6,0,8,6
0,0,0,0,0,65,0,55,1,1,0,0,0,0,0,0,0,0,1,0,0,0,117,108,82,80,4,1,2,0,14,13,15,14,0,0,1,1,11,8
0,1,0,0,0,49,0,44,3,2,0,0,0,0,0,0,2,0,1,0,0,0,80,75,59,58,3,2,1,0,5,5,12,10,0,0,6,1,13,11
0,3,0,0,2,54,0,44,2,0,0,1,0,0,0,0,1,0,1,0,0,0,66,58,43,42,4,3,1,0,7,6,11,7,0,0,12,3,14,8
3,0,1,0,0,56,0,48,3,3,2,0,1,1,0,0,2,1,1,1,0,0,92,84,60,60,5,1,1,0,14,13,12,10,0,0,8,2,5,4
0,0,0,0,0,87,1,51,5,3,1,0,1,0,0,0,4,1,1,0,0,0,122,111,75,73,8,5,0,0,15,15,19,16,2,2,5,0,15,7
3,0,0,0,0,51,5,46,8,7,2,0,0,0,0,0,4,1,3,1,0,0,78,70,54,53,10,3,0,0,5,5,9,9,0,0,4,0,9,8
3,0,0,0,0,56,1,53,4,3,2,0,0,0,0,0,4,2,0,0,0,0,89,85,64,63,3,1,0,0,9,9,12,11,1,1,6,2,5,5
0,0,0,0,0,68,3,43,6,2,1,0,1,0,0,0,4,1,2,0,0,0,105,95,75,75,8,1,0,0,5,5,15,13,1,1,9,0,11,8
1,0,0,0,0,74,0,57,9,7,3,0,1,1,0,0,8,3,1,0,0,0,120,115,91,89,1,1,1,1,9,9,16,13,2,2,5,0,5,5
3,1,1,0,0,59,2,55,9,7,1,0,2,0,0,0,7,0,2,1,0,0,99,90,68,63,8,4,0,0,12,12,11,11,0,0,3,1,7,6
3,0,0,0,0,61,2,44,8,5,2,0,2,0,0,0,5,2,3,0,0,0,79,70,45,45,7,1,0,0,14,12,13,12,0,0,1,0,8,8
3,0,0,0,0,66,6,61,12,8,3,0,2,0,0,0,10,3,2,0,0,0,114,101,69,67,11,2,1,1,10,10,21,20,1,1,4,0,6,5
3,1,0,0,0,80,2,48,6,5,2,0,2,0,0,0,6,2,0,0,0,0,132,124,88,87,5,2,0,0,10,10,27,24,2,1,11,1,13,12
3,0,1,0,0,84,0,49,2,1,0,0,0,0,0,0,2,0,0,0,0,0,117,109,81,81,5,2,1,0,13,12,16,14,0,0,4,0,13,12
0,1,0,0,0,82,4,52,6,5,1,0,1,0,0,0,5,1,0,0,1,0,138,128,94,93,9,3,0,0,14,13,20,19,1,0,4,0,13,11
3,1,0,0,0,53,1,50,4,3,2,0,1,0,0,0,3,2,1,0,0,0,84,77,57,56,2,1,0,0,11,11,13,9,0,0,11,2,10,6
3,0,1,0,0,52,0,47,4,3,3,0,0,0,0,0,2,3,0,0,0,0,87,79,68,65,3,0,0,0,9,9,6,5,0,0,5,0,10,8
0,0,0,0,0,68,0,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,104,95,76,72,4,2,1,1,12,12,10,7,1,1,6,1,10,6
0,1,0,0,0,47,0,40,3,3,1,0,0,0,0,0,3,1,0,0,0,0,72,62,46,44,6,2,1,0,9,9,9,7,0,0,7,0,16,9
0,1,0,0,0,66,2,49,2,1,0,0,0,0,0,0,1,0,1,0,0,0,97,88,71,69,10,4,0,0,10,10,6,5,0,0,3,0,10,8
0,0,0,0,0,82,0,59,4,3,2,0,0,0,0,0,3,1,0,0,1,1,127,122,103,100,2,1,0,0,10,10,12,11,0,0,3,0,9,6
3,0,0,0,0,79,2,44,9,8,1,0,3,0,0,0,7,1,2,0,0,0,115,103,81,77,7,3,1,0,12,12,12,10,1,1,3,0,12,9
3,1,0,0,0,47,1,47,7,5,3,0,1,0,0,0,5,2,2,1,0,0,79,75,54,53,4,3,1,1,10,9,10,9,0,0,10,1,8,7
0,3,0,0,1,73,2,51,3,3,0,0,1,0,0,0,3,0,0,0,0,0,112,103,79,77,6,2,0,0,9,9,17,15,0,0,3,1,9,4
3,0,0,0,0,67,0,48,6,5,3,0,0,0,0,0,4,2,2,1,0,0,85,78,54,52,3,0,0,0,10,10,17,16,0,0,2,0,13,9
3,2,0,0,1,80,7,49,7,5,1,0,3,0,0,0,6,0,1,1,0,0,124,111,82,80,13,5,0,0,13,12,15,14,0,0,2,0,20,15
3,0,0,0,0,84,1,60,5,3,3,1,0,0,0,0,1,0,4,3,0,0,120,115,96,95,1,1,0,0,11,11,11,8,0,0,5,2,10,8
0,3,0,1,1,100,1,52,4,2,0,0,1,0,0,0,3,0,1,0,0,0,140,130,102,99,8,4,0,0,13,13,16,13,1,1,3,0,13,10
3,0,0,0,0,64,1,48,6,4,1,0,1,0,0,0,6,1,0,0,0,0,89,83,58,57,5,1,0,0,9,9,16,15,1,1,4,1,8,6
3,1,0,0,0,48,1,49,5,3,2,0,0,0,0,0,3,2,2,0,0,0,71,63,49,46,3,0,0,0,5,5,13,12,1,0,8,1,8,5
0,1,1,0,0,60,3,50,6,2,0,0,1,0,1,0,4,0,2,0,0,0,86,77,60,57,6,2,0,0,10,9,10,9,0,0,7,0,8,7
0,1,0,0,0,62,1,51,2,2,1,0,1,0,0,0,1,0,1,1,0,0,109,100,86,81,7,5,0,0,6,6,10,8,0,0,10,2,12,9
3,2,1,0,1,63,1,54,7,4,1,0,0,0,0,0,5,1,2,0,0,0,108,96,83,79,6,1,0,0,7,7,10,9,0,0,4,0,6,4
3,0,0,0,0,69,2,58,5,2,2,0,0,0,1,0,4,2,1,0,0,0,111,107,85,85,4,1,1,1,11,11,9,8,1,1,5,1,7,4
0,0,0,0,0,82,3,52,6,3,1,0,0,0,1,0,5,1,1,0,0,0,126,111,82,78,8,2,0,0,17,17,19,14,0,0,4,0,10,7
0,2,0,0,1,66,0,47,4,3,1,0,0,0,0,0,2,1,2,0,0,0,87,82,66,66,2,0,0,0,9,9,10,7,0,0,3,0,11,6
0,2,0,0,0,63,2,50,4,2,0,0,0,0,0,0,3,0,1,0,0,0,98,87,71,67,6,2,0,0,8,8,12,9,1,1,5,1,10,5
0,2,1,0,0,50,1,49,2,1,0,0,1,0,0,0,2,0,0,0,0,0,89,83,67,66,6,3,1,1,10,9,5,4,0,0,20,1,11,11
1,2,1,0,1,58,2,42,3,2,1,0,0,0,0,0,2,1,1,0,0,0,87,79,60,59,7,2,0,0,5,5,15,13,0,0,5,1,10,6
3,0,1,0,0,106,2,61,2,2,1,0,1,1,0,0,2,1,0,0,0,0,198,189,148,148,7,1,0,0,19,19,23,20,1,1,6,1,6,6
0,2,0,0,0,55,3,43,2,2,0,0,1,0,0,0,2,0,0,0,0,0,81,68,52,51,8,2,1,0,6,5,14,10,0,0,4,0,10,7
3,0,1,0,0,83,2,52,9,7,2,0,1,0,0,0,5,2,3,0,1,0,141,133,100,98,5,2,1,0,18,17,17,16,0,0,2,0,14,9
0,1,1,0,0,69,0,46,3,2,1,0,0,0,0,0,2,1,1,0,0,0,108,101,75,75,4,0,0,0,9,8,20,18,0,0,5,1,13,11
3,0,0,0,0,42,0,38,4,4,2,0,0,0,0,0,3,2,1,0,0,0,65,59,43,42,3,1,0,0,10,9,8,6,1,1,8,1,11,9
3,1,0,0,0,59,1,56,6,4,3,0,0,0,0,0,3,3,3,0,0,0,94,93,71,71,2,2,0,0,13,13,8,7,0,0,0,0,8,6
3,0,1,0,0,51,2,44,5,4,1,0,1,0,0,0,4,1,1,0,0,0,72,65,44,42,5,4,1,0,10,10,11,9,0,0,6,2,8,7
3,1,0,0,0,61,2,43,7,7,4,0,1,0,0,0,4,2,3,2,0,0,83,75,54,53,6,2,0,0,8,8,15,12,0,0,1,0,12,9
0,0,0,0,0,63,1,53,5,2,1,0,0,0,0,0,5,1,0,0,0,0,108,99,80,80,7,1,1,0,6,5,13,12,1,1,4,0,9,6
3,0,0,0,0,48,0,44,4,2,2,0,1,0,0,0,2,1,2,1,0,0,70,63,46,45,5,2,0,0,3,3,16,13,0,0,4,1,12,9
3,2,1,0,1,75,0,54,5,4,3,0,0,0,0,0,2,2,2,1,1,0,95,95,70,70,0,0,1,1,11,11,13,13,0,0,5,0,9,7
0,0,0,0,0,74,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,97,80,75,5,1,1,0,8,8,15,13,0,0,5,3,7,5
3,1,0,0,0,49,0,49,4,3,1,0,0,0,0,0,4,1,0,0,0,0,84,77,62,60,6,1,1,1,8,8,7,7,0,0,7,1,9,7
0,1,0,0,0,74,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,97,90,86,5,1,0,0,3,3,8,7,0,0,3,1,17,12
3,2,0,0,0,66,1,56,3,2,1,0,0,0,0,0,3,1,0,0,0,0,141,134,100,98,4,4,0,0,13,12,21,19,1,1,3,1,8,7
3,1,0,0,0,66,0,51,2,2,2,0,0,0,0,0,2,2,0,0,0,0,97,88,65,62,1,0,0,0,10,9,21,17,0,0,1,0,12,11
3,1,0,0,0,68,0,52,4,1,1,0,0,0,0,0,3,1,1,0,0,0,89,83,67,66,4,2,0,0,10,10,6,4,1,1,6,0,5,3
3,0,0,0,0,69,4,53,5,4,2,0,3,1,0,0,5,2,0,0,0,0,93,87,57,56,12,10,1,0,10,10,12,11,0,0,2,1,11,9
